calc_time,,funding_interval_hours,last_funding_rate
2024-01-01 00:00:00,AAVEUSDT,8,0.00012565
2024-01-01 00:00:00,BNBUSDT,8,-0.00115565
2024-01-01 00:00:00,BTCUSDT,8,0.00037409
2024-01-01 00:00:00,DOGEUSDT,8,0.00022291
2024-01-01 00:00:00,ETHUSDT,8,0.00027858
2024-01-01 00:00:00,MASKUSDT,8,0.00052662
2024-01-01 00:00:00,SOLUSDT,8,0.0002241
2024-01-01 00:00:00,XRPUSDT,8,0.00022084
2024-01-01 08:00:00,AAVEUSDT,8,0.00014543
2024-01-01 08:00:00,BNBUSDT,8,-0.00043985
2024-01-01 08:00:00,BTCUSDT,8,0.00027213
2024-01-01 08:00:00,DOGEUSDT,8,0.00018953
2024-01-01 08:00:00,ETHUSDT,8,0.00031096
2024-01-01 08:00:00,MASKUSDT,8,0.00038551
2024-01-01 08:00:00,SOLUSDT,8,0.00032989
2024-01-01 08:00:00,XRPUSDT,8,0.0001
2024-01-01 16:00:00,AAVEUSDT,8,0.00032166
2024-01-01 16:00:00,BNBUSDT,8,-0.00021335
2024-01-01 16:00:00,BTCUSDT,8,0.00033601
2024-01-01 16:00:00,DOGEUSDT,8,0.00041893
2024-01-01 16:00:00,ETHUSDT,8,0.00043011
2024-01-01 16:00:00,MASKUSDT,8,0.00052976
2024-01-01 16:00:00,SOLUSDT,8,0.00051477
2024-01-01 16:00:00,XRPUSDT,8,0.0003992
2024-01-02 00:00:00,AAVEUSDT,8,0.00068483
2024-01-02 00:00:00,BNBUSDT,8,-4.388e-05
2024-01-02 00:00:00,BTCUSDT,8,0.00065846
2024-01-02 00:00:00,DOGEUSDT,8,0.0005603
2024-01-02 00:00:00,ETHUSDT,8,0.00053505
2024-01-02 00:00:00,MASKUSDT,8,0.00032874
2024-01-02 00:00:00,SOLUSDT,8,0.00057513
2024-01-02 00:00:00,XRPUSDT,8,0.00063561
2024-01-02 08:00:00,AAVEUSDT,8,0.00047193
2024-01-02 08:00:00,BNBUSDT,8,-1.968e-05
2024-01-02 08:00:00,BTCUSDT,8,0.00035179
2024-01-02 08:00:00,DOGEUSDT,8,0.00052026
2024-01-02 08:00:00,ETHUSDT,8,0.0005124
2024-01-02 08:00:00,MASKUSDT,8,0.00035082
2024-01-02 08:00:00,SOLUSDT,8,0.00046798
2024-01-02 08:00:00,XRPUSDT,8,0.00057012
2024-01-02 16:00:00,AAVEUSDT,8,0.00050361
2024-01-02 16:00:00,BNBUSDT,8,0.0
2024-01-02 16:00:00,BTCUSDT,8,0.0005373
2024-01-02 16:00:00,DOGEUSDT,8,0.00069049
2024-01-02 16:00:00,ETHUSDT,8,0.00063801
2024-01-02 16:00:00,MASKUSDT,8,0.00061988
2024-01-02 16:00:00,SOLUSDT,8,0.00096801
2024-01-02 16:00:00,XRPUSDT,8,0.00059688
2024-01-03 00:00:00,AAVEUSDT,8,0.0002265
2024-01-03 00:00:00,BNBUSDT,8,-0.00040129
2024-01-03 00:00:00,BTCUSDT,8,0.00021159
2024-01-03 00:00:00,DOGEUSDT,8,0.00037951
2024-01-03 00:00:00,ETHUSDT,8,0.00028538
2024-01-03 00:00:00,MASKUSDT,8,0.00056283
2024-01-03 00:00:00,SOLUSDT,8,0.00032289
2024-01-03 00:00:00,XRPUSDT,8,0.0003411
2024-01-03 08:00:00,AAVEUSDT,8,0.00012012
2024-01-03 08:00:00,BNBUSDT,8,0.0
2024-01-03 08:00:00,BTCUSDT,8,0.00017123
2024-01-03 08:00:00,DOGEUSDT,8,0.00037008
2024-01-03 08:00:00,ETHUSDT,8,0.00024384
2024-01-03 08:00:00,MASKUSDT,8,0.00053029
2024-01-03 08:00:00,SOLUSDT,8,0.00013468
2024-01-03 08:00:00,XRPUSDT,8,0.00044741
2024-01-03 16:00:00,AAVEUSDT,8,0.0001
2024-01-03 16:00:00,BNBUSDT,8,-0.00038446
2024-01-03 16:00:00,BTCUSDT,8,0.0001
2024-01-03 16:00:00,DOGEUSDT,8,0.0001
2024-01-03 16:00:00,ETHUSDT,8,0.0001
2024-01-03 16:00:00,MASKUSDT,8,0.0001
2024-01-03 16:00:00,SOLUSDT,8,0.0001
2024-01-03 16:00:00,XRPUSDT,8,0.0001
2024-01-04 00:00:00,AAVEUSDT,8,-2.94e-06
2024-01-04 00:00:00,BNBUSDT,8,-0.00036362
2024-01-04 00:00:00,BTCUSDT,8,0.0001
2024-01-04 00:00:00,DOGEUSDT,8,0.0001
2024-01-04 00:00:00,ETHUSDT,8,0.0001
2024-01-04 00:00:00,MASKUSDT,8,0.0001
2024-01-04 00:00:00,SOLUSDT,8,0.0001
2024-01-04 00:00:00,XRPUSDT,8,0.0001
2024-01-04 08:00:00,AAVEUSDT,8,0.0001
2024-01-04 08:00:00,BNBUSDT,8,-0.000126
2024-01-04 08:00:00,BTCUSDT,8,0.0001
2024-01-04 08:00:00,DOGEUSDT,8,0.0001
2024-01-04 08:00:00,ETHUSDT,8,0.0001
2024-01-04 08:00:00,MASKUSDT,8,0.0001
2024-01-04 08:00:00,SOLUSDT,8,0.0001
2024-01-04 08:00:00,XRPUSDT,8,0.0001
2024-01-04 16:00:00,AAVEUSDT,8,0.0001
2024-01-04 16:00:00,BNBUSDT,8,-0.00019163
2024-01-04 16:00:00,BTCUSDT,8,0.0001
2024-01-04 16:00:00,DOGEUSDT,8,0.0001
2024-01-04 16:00:00,ETHUSDT,8,0.0001
2024-01-04 16:00:00,MASKUSDT,8,0.0001
2024-01-04 16:00:00,SOLUSDT,8,0.0001
2024-01-04 16:00:00,XRPUSDT,8,0.0001
2024-01-05 00:00:00,AAVEUSDT,8,0.0001
2024-01-05 00:00:00,BNBUSDT,8,-0.00073744
2024-01-05 00:00:00,BTCUSDT,8,0.0001
2024-01-05 00:00:00,DOGEUSDT,8,0.0001
2024-01-05 00:00:00,ETHUSDT,8,0.0001
2024-01-05 00:00:00,MASKUSDT,8,0.0001
2024-01-05 00:00:00,SOLUSDT,8,0.0001
2024-01-05 00:00:00,XRPUSDT,8,0.0001
2024-01-05 08:00:00,AAVEUSDT,8,0.0001
2024-01-05 08:00:00,BNBUSDT,8,-0.00058221
2024-01-05 08:00:00,BTCUSDT,8,0.0001
2024-01-05 08:00:00,DOGEUSDT,8,0.0001
2024-01-05 08:00:00,ETHUSDT,8,0.0001
2024-01-05 08:00:00,MASKUSDT,8,0.0001
2024-01-05 08:00:00,SOLUSDT,8,0.0001
2024-01-05 08:00:00,XRPUSDT,8,0.0001
2024-01-05 16:00:00,AAVEUSDT,8,0.0001
2024-01-05 16:00:00,BNBUSDT,8,-0.00096824
2024-01-05 16:00:00,BTCUSDT,8,0.0001
2024-01-05 16:00:00,DOGEUSDT,8,0.0001
2024-01-05 16:00:00,ETHUSDT,8,0.0001
2024-01-05 16:00:00,MASKUSDT,8,0.0001
2024-01-05 16:00:00,SOLUSDT,8,0.0001
2024-01-05 16:00:00,XRPUSDT,8,0.0001
2024-01-06 00:00:00,AAVEUSDT,8,0.0001
2024-01-06 00:00:00,BNBUSDT,8,-0.00118881
2024-01-06 00:00:00,BTCUSDT,8,0.0001
2024-01-06 00:00:00,DOGEUSDT,8,0.0001
2024-01-06 00:00:00,ETHUSDT,8,0.0001
2024-01-06 00:00:00,MASKUSDT,8,0.0001
2024-01-06 00:00:00,SOLUSDT,8,0.0001
2024-01-06 00:00:00,XRPUSDT,8,0.0001
2024-01-06 08:00:00,AAVEUSDT,8,0.0001
2024-01-06 08:00:00,BNBUSDT,8,-0.00082243
2024-01-06 08:00:00,BTCUSDT,8,0.0001
2024-01-06 08:00:00,DOGEUSDT,8,0.0001
2024-01-06 08:00:00,ETHUSDT,8,0.0001
2024-01-06 08:00:00,MASKUSDT,8,8.535e-05
2024-01-06 08:00:00,SOLUSDT,8,0.0001
2024-01-06 08:00:00,XRPUSDT,8,0.0001
2024-01-06 16:00:00,AAVEUSDT,8,0.0001
2024-01-06 16:00:00,BNBUSDT,8,-0.00088029
2024-01-06 16:00:00,BTCUSDT,8,0.0001
2024-01-06 16:00:00,DOGEUSDT,8,0.0001
2024-01-06 16:00:00,ETHUSDT,8,0.0001
2024-01-06 16:00:00,MASKUSDT,8,0.0001
2024-01-06 16:00:00,SOLUSDT,8,0.0001
2024-01-06 16:00:00,XRPUSDT,8,0.0001
2024-01-07 00:00:00,AAVEUSDT,8,0.0001
2024-01-07 00:00:00,BNBUSDT,8,-0.0009864
2024-01-07 00:00:00,BTCUSDT,8,0.0001
2024-01-07 00:00:00,DOGEUSDT,8,0.0001
2024-01-07 00:00:00,ETHUSDT,8,0.0001
2024-01-07 00:00:00,MASKUSDT,8,0.0001
2024-01-07 00:00:00,SOLUSDT,8,0.0001
2024-01-07 00:00:00,XRPUSDT,8,0.0001
2024-01-07 08:00:00,AAVEUSDT,8,0.0001
2024-01-07 08:00:00,BNBUSDT,8,-0.00098181
2024-01-07 08:00:00,BTCUSDT,8,0.0001
2024-01-07 08:00:00,DOGEUSDT,8,0.0001
2024-01-07 08:00:00,ETHUSDT,8,0.0001
2024-01-07 08:00:00,MASKUSDT,8,0.0001
2024-01-07 08:00:00,SOLUSDT,8,0.0001
2024-01-07 08:00:00,XRPUSDT,8,0.0001
2024-01-07 16:00:00,AAVEUSDT,8,0.0001
2024-01-07 16:00:00,BNBUSDT,8,-0.00075307
2024-01-07 16:00:00,BTCUSDT,8,0.0001
2024-01-07 16:00:00,DOGEUSDT,8,0.0001
2024-01-07 16:00:00,ETHUSDT,8,0.0001
2024-01-07 16:00:00,MASKUSDT,8,0.0001
2024-01-07 16:00:00,SOLUSDT,8,0.0001
2024-01-07 16:00:00,XRPUSDT,8,0.0001
2024-01-08 00:00:00,AAVEUSDT,8,-7.741e-05
2024-01-08 00:00:00,BNBUSDT,8,-0.00087928
2024-01-08 00:00:00,BTCUSDT,8,0.0001
2024-01-08 00:00:00,DOGEUSDT,8,0.0001
2024-01-08 00:00:00,ETHUSDT,8,0.0001
2024-01-08 00:00:00,MASKUSDT,8,0.0001
2024-01-08 00:00:00,SOLUSDT,8,0.0001
2024-01-08 00:00:00,XRPUSDT,8,0.0001
2024-01-08 08:00:00,AAVEUSDT,8,0.0001
2024-01-08 08:00:00,BNBUSDT,8,-0.00046829
2024-01-08 08:00:00,BTCUSDT,8,0.0001
2024-01-08 08:00:00,DOGEUSDT,8,0.0001
2024-01-08 08:00:00,ETHUSDT,8,0.0001
2024-01-08 08:00:00,MASKUSDT,8,8.954e-05
2024-01-08 08:00:00,SOLUSDT,8,0.0001
2024-01-08 08:00:00,XRPUSDT,8,0.0001
2024-01-08 16:00:00,AAVEUSDT,8,6.013e-05
2024-01-08 16:00:00,BNBUSDT,8,-0.00044893
2024-01-08 16:00:00,BTCUSDT,8,0.0001
2024-01-08 16:00:00,DOGEUSDT,8,0.0001
2024-01-08 16:00:00,ETHUSDT,8,0.0001
2024-01-08 16:00:00,MASKUSDT,8,-7.35e-05
2024-01-08 16:00:00,SOLUSDT,8,0.0001
2024-01-08 16:00:00,XRPUSDT,8,0.0001
2024-01-09 00:00:00,AAVEUSDT,8,0.0001
2024-01-09 00:00:00,BNBUSDT,8,-8.596e-05
2024-01-09 00:00:00,BTCUSDT,8,0.0001
2024-01-09 00:00:00,DOGEUSDT,8,0.0001
2024-01-09 00:00:00,ETHUSDT,8,0.0001
2024-01-09 00:00:00,MASKUSDT,8,7.857e-05
2024-01-09 00:00:00,SOLUSDT,8,0.0001
2024-01-09 00:00:00,XRPUSDT,8,0.0001
2024-01-09 08:00:00,AAVEUSDT,8,0.0001
2024-01-09 08:00:00,BNBUSDT,8,0.0
2024-01-09 08:00:00,BTCUSDT,8,0.0001
2024-01-09 08:00:00,DOGEUSDT,8,0.0001
2024-01-09 08:00:00,ETHUSDT,8,0.0001
2024-01-09 08:00:00,MASKUSDT,8,0.0001
2024-01-09 08:00:00,SOLUSDT,8,0.0001
2024-01-09 08:00:00,XRPUSDT,8,0.0001
2024-01-09 16:00:00,AAVEUSDT,8,0.0001
2024-01-09 16:00:00,BNBUSDT,8,0.0
2024-01-09 16:00:00,BTCUSDT,8,0.0001
2024-01-09 16:00:00,DOGEUSDT,8,0.0001
2024-01-09 16:00:00,ETHUSDT,8,0.0001
2024-01-09 16:00:00,MASKUSDT,8,0.0001
2024-01-09 16:00:00,SOLUSDT,8,0.0001
2024-01-09 16:00:00,XRPUSDT,8,0.0001
2024-01-10 00:00:00,AAVEUSDT,8,0.0001
2024-01-10 00:00:00,BNBUSDT,8,0.0
2024-01-10 00:00:00,BTCUSDT,8,0.0001
2024-01-10 00:00:00,DOGEUSDT,8,0.0001
2024-01-10 00:00:00,ETHUSDT,8,0.0001
2024-01-10 00:00:00,MASKUSDT,8,0.0001
2024-01-10 00:00:00,SOLUSDT,8,0.0001
2024-01-10 00:00:00,XRPUSDT,8,0.0001
2024-01-10 08:00:00,AAVEUSDT,8,0.0001
2024-01-10 08:00:00,BNBUSDT,8,0.0
2024-01-10 08:00:00,BTCUSDT,8,0.0001
2024-01-10 08:00:00,DOGEUSDT,8,0.0001
2024-01-10 08:00:00,ETHUSDT,8,0.0001
2024-01-10 08:00:00,MASKUSDT,8,0.0001
2024-01-10 08:00:00,SOLUSDT,8,0.0001
2024-01-10 08:00:00,XRPUSDT,8,0.0001
2024-01-10 16:00:00,AAVEUSDT,8,0.0001
2024-01-10 16:00:00,BNBUSDT,8,0.0
2024-01-10 16:00:00,BTCUSDT,8,0.0001
2024-01-10 16:00:00,DOGEUSDT,8,0.0001
2024-01-10 16:00:00,ETHUSDT,8,0.0001
2024-01-10 16:00:00,MASKUSDT,8,0.0001
2024-01-10 16:00:00,SOLUSDT,8,0.0001
2024-01-10 16:00:00,XRPUSDT,8,0.0001
2024-01-11 00:00:00,AAVEUSDT,8,0.0001
2024-01-11 00:00:00,BNBUSDT,8,0.0
2024-01-11 00:00:00,BTCUSDT,8,0.0001
2024-01-11 00:00:00,DOGEUSDT,8,0.0001
2024-01-11 00:00:00,ETHUSDT,8,0.0001
2024-01-11 00:00:00,MASKUSDT,8,0.0001
2024-01-11 00:00:00,SOLUSDT,8,0.0001
2024-01-11 00:00:00,XRPUSDT,8,0.0001
2024-01-11 08:00:00,AAVEUSDT,8,0.0001
2024-01-11 08:00:00,BNBUSDT,8,0.0
2024-01-11 08:00:00,BTCUSDT,8,0.0001
2024-01-11 08:00:00,DOGEUSDT,8,0.0001
2024-01-11 08:00:00,ETHUSDT,8,0.0001
2024-01-11 08:00:00,MASKUSDT,8,0.0001
2024-01-11 08:00:00,SOLUSDT,8,0.0001
2024-01-11 08:00:00,XRPUSDT,8,0.0001
2024-01-11 16:00:00,AAVEUSDT,8,0.0001
2024-01-11 16:00:00,BNBUSDT,8,0.0
2024-01-11 16:00:00,BTCUSDT,8,0.0001
2024-01-11 16:00:00,DOGEUSDT,8,0.0001
2024-01-11 16:00:00,ETHUSDT,8,0.0001
2024-01-11 16:00:00,MASKUSDT,8,0.0001
2024-01-11 16:00:00,SOLUSDT,8,0.0001
2024-01-11 16:00:00,XRPUSDT,8,0.0001
2024-01-12 00:00:00,AAVEUSDT,8,0.0001
2024-01-12 00:00:00,BNBUSDT,8,3.989e-05
2024-01-12 00:00:00,BTCUSDT,8,0.0001
2024-01-12 00:00:00,DOGEUSDT,8,0.0001
2024-01-12 00:00:00,ETHUSDT,8,0.0001
2024-01-12 00:00:00,MASKUSDT,8,0.0001
2024-01-12 00:00:00,SOLUSDT,8,0.0001
2024-01-12 00:00:00,XRPUSDT,8,0.0001
2024-01-12 08:00:00,AAVEUSDT,8,0.0001
2024-01-12 08:00:00,BNBUSDT,8,3.803e-05
2024-01-12 08:00:00,BTCUSDT,8,0.0001
2024-01-12 08:00:00,DOGEUSDT,8,0.0001
2024-01-12 08:00:00,ETHUSDT,8,0.0001
2024-01-12 08:00:00,MASKUSDT,8,8.998e-05
2024-01-12 08:00:00,SOLUSDT,8,0.0001
2024-01-12 08:00:00,XRPUSDT,8,0.0001
2024-01-12 16:00:00,AAVEUSDT,8,0.0001
2024-01-12 16:00:00,BNBUSDT,8,6.54e-06
2024-01-12 16:00:00,BTCUSDT,8,0.0001
2024-01-12 16:00:00,DOGEUSDT,8,0.0001
2024-01-12 16:00:00,ETHUSDT,8,0.0001
2024-01-12 16:00:00,MASKUSDT,8,0.0001
2024-01-12 16:00:00,SOLUSDT,8,0.0001
2024-01-12 16:00:00,XRPUSDT,8,0.0001
2024-01-13 00:00:00,AAVEUSDT,8,0.0001
2024-01-13 00:00:00,BNBUSDT,8,0.0
2024-01-13 00:00:00,BTCUSDT,8,0.0001
2024-01-13 00:00:00,DOGEUSDT,8,0.0001
2024-01-13 00:00:00,ETHUSDT,8,0.0001
2024-01-13 00:00:00,MASKUSDT,8,0.0001
2024-01-13 00:00:00,SOLUSDT,8,0.0001
2024-01-13 00:00:00,XRPUSDT,8,0.0001
2024-01-13 08:00:00,AAVEUSDT,8,0.0001
2024-01-13 08:00:00,BNBUSDT,8,0.0
2024-01-13 08:00:00,BTCUSDT,8,0.0001
2024-01-13 08:00:00,DOGEUSDT,8,0.0001
2024-01-13 08:00:00,ETHUSDT,8,0.0001
2024-01-13 08:00:00,MASKUSDT,8,0.0001
2024-01-13 08:00:00,SOLUSDT,8,0.0001
2024-01-13 08:00:00,XRPUSDT,8,0.0001
2024-01-13 16:00:00,AAVEUSDT,8,0.0001
2024-01-13 16:00:00,BNBUSDT,8,8.384e-05
2024-01-13 16:00:00,BTCUSDT,8,0.0001
2024-01-13 16:00:00,DOGEUSDT,8,0.0001
2024-01-13 16:00:00,ETHUSDT,8,0.0001
2024-01-13 16:00:00,MASKUSDT,8,0.0001
2024-01-13 16:00:00,SOLUSDT,8,0.0001
2024-01-13 16:00:00,XRPUSDT,8,0.0001
2024-01-14 00:00:00,AAVEUSDT,8,0.0001
2024-01-14 00:00:00,BNBUSDT,8,0.0
2024-01-14 00:00:00,BTCUSDT,8,0.0001
2024-01-14 00:00:00,DOGEUSDT,8,0.0001
2024-01-14 00:00:00,ETHUSDT,8,0.0001
2024-01-14 00:00:00,MASKUSDT,8,0.0001
2024-01-14 00:00:00,SOLUSDT,8,0.0001
2024-01-14 00:00:00,XRPUSDT,8,0.0001
2024-01-14 08:00:00,AAVEUSDT,8,0.0001
2024-01-14 08:00:00,BNBUSDT,8,0.00012056
2024-01-14 08:00:00,BTCUSDT,8,0.0001
2024-01-14 08:00:00,DOGEUSDT,8,0.0001
2024-01-14 08:00:00,ETHUSDT,8,0.0001
2024-01-14 08:00:00,MASKUSDT,8,0.0001
2024-01-14 08:00:00,SOLUSDT,8,0.0001
2024-01-14 08:00:00,XRPUSDT,8,0.0001
2024-01-14 16:00:00,AAVEUSDT,8,0.0001
2024-01-14 16:00:00,BNBUSDT,8,0.0
2024-01-14 16:00:00,BTCUSDT,8,0.0001
2024-01-14 16:00:00,DOGEUSDT,8,0.0001
2024-01-14 16:00:00,ETHUSDT,8,0.0001
2024-01-14 16:00:00,MASKUSDT,8,0.0001
2024-01-14 16:00:00,SOLUSDT,8,0.0001
2024-01-14 16:00:00,XRPUSDT,8,0.0001
2024-01-15 00:00:00,AAVEUSDT,8,0.0001
2024-01-15 00:00:00,BNBUSDT,8,5.667e-05
2024-01-15 00:00:00,BTCUSDT,8,0.0001
2024-01-15 00:00:00,DOGEUSDT,8,0.0001
2024-01-15 00:00:00,ETHUSDT,8,0.0001
2024-01-15 00:00:00,MASKUSDT,8,0.0001
2024-01-15 00:00:00,SOLUSDT,8,0.0001
2024-01-15 00:00:00,XRPUSDT,8,0.0001
2024-01-15 08:00:00,AAVEUSDT,8,0.0001
2024-01-15 08:00:00,BNBUSDT,8,0.00016931
2024-01-15 08:00:00,BTCUSDT,8,0.0001
2024-01-15 08:00:00,DOGEUSDT,8,0.0001
2024-01-15 08:00:00,ETHUSDT,8,0.0001
2024-01-15 08:00:00,MASKUSDT,8,0.0001
2024-01-15 08:00:00,SOLUSDT,8,0.0001
2024-01-15 08:00:00,XRPUSDT,8,0.0001
2024-01-15 16:00:00,AAVEUSDT,8,0.0001
2024-01-15 16:00:00,BNBUSDT,8,0.0
2024-01-15 16:00:00,BTCUSDT,8,0.0001
2024-01-15 16:00:00,DOGEUSDT,8,0.0001
2024-01-15 16:00:00,ETHUSDT,8,0.0001
2024-01-15 16:00:00,MASKUSDT,8,0.0001
2024-01-15 16:00:00,SOLUSDT,8,0.0001
2024-01-15 16:00:00,XRPUSDT,8,0.0001
2024-01-16 00:00:00,AAVEUSDT,8,0.0001
2024-01-16 00:00:00,BNBUSDT,8,-0.00033116
2024-01-16 00:00:00,BTCUSDT,8,0.0001
2024-01-16 00:00:00,DOGEUSDT,8,0.0001
2024-01-16 00:00:00,ETHUSDT,8,0.0001
2024-01-16 00:00:00,MASKUSDT,8,0.0001
2024-01-16 00:00:00,SOLUSDT,8,0.0001
2024-01-16 00:00:00,XRPUSDT,8,0.0001
2024-01-16 08:00:00,AAVEUSDT,8,0.0001
2024-01-16 08:00:00,BNBUSDT,8,-0.00050321
2024-01-16 08:00:00,BTCUSDT,8,0.0001
2024-01-16 08:00:00,DOGEUSDT,8,0.0001
2024-01-16 08:00:00,ETHUSDT,8,0.0001
2024-01-16 08:00:00,MASKUSDT,8,0.0001
2024-01-16 08:00:00,SOLUSDT,8,0.0001
2024-01-16 08:00:00,XRPUSDT,8,0.0001
2024-01-16 16:00:00,AAVEUSDT,8,0.0001
2024-01-16 16:00:00,BNBUSDT,8,-0.0003672
2024-01-16 16:00:00,BTCUSDT,8,0.0001
2024-01-16 16:00:00,DOGEUSDT,8,0.0001
2024-01-16 16:00:00,ETHUSDT,8,0.0001
2024-01-16 16:00:00,MASKUSDT,8,0.0001
2024-01-16 16:00:00,SOLUSDT,8,0.0001
2024-01-16 16:00:00,XRPUSDT,8,0.0001
2024-01-17 00:00:00,AAVEUSDT,8,0.0001
2024-01-17 00:00:00,BNBUSDT,8,-0.00049143
2024-01-17 00:00:00,BTCUSDT,8,0.0001
2024-01-17 00:00:00,DOGEUSDT,8,0.0001
2024-01-17 00:00:00,ETHUSDT,8,0.0001
2024-01-17 00:00:00,MASKUSDT,8,0.0001
2024-01-17 00:00:00,SOLUSDT,8,0.0001
2024-01-17 00:00:00,XRPUSDT,8,0.0001
2024-01-17 08:00:00,AAVEUSDT,8,4.636e-05
2024-01-17 08:00:00,BNBUSDT,8,-2.361e-05
2024-01-17 08:00:00,BTCUSDT,8,0.0001
2024-01-17 08:00:00,DOGEUSDT,8,0.0001
2024-01-17 08:00:00,ETHUSDT,8,0.0001
2024-01-17 08:00:00,MASKUSDT,8,0.0001
2024-01-17 08:00:00,SOLUSDT,8,0.0001
2024-01-17 08:00:00,XRPUSDT,8,0.0001
2024-01-17 16:00:00,AAVEUSDT,8,-1.4e-07
2024-01-17 16:00:00,BNBUSDT,8,-0.000561
2024-01-17 16:00:00,BTCUSDT,8,0.0001
2024-01-17 16:00:00,DOGEUSDT,8,0.0001
2024-01-17 16:00:00,ETHUSDT,8,0.0001
2024-01-17 16:00:00,MASKUSDT,8,0.0001
2024-01-17 16:00:00,SOLUSDT,8,0.0001
2024-01-17 16:00:00,XRPUSDT,8,0.0001
2024-01-18 00:00:00,AAVEUSDT,8,-2.269e-05
2024-01-18 00:00:00,BNBUSDT,8,-0.00048308
2024-01-18 00:00:00,BTCUSDT,8,0.0001
2024-01-18 00:00:00,DOGEUSDT,8,0.0001
2024-01-18 00:00:00,ETHUSDT,8,0.0001
2024-01-18 00:00:00,MASKUSDT,8,0.0001
2024-01-18 00:00:00,SOLUSDT,8,0.0001
2024-01-18 00:00:00,XRPUSDT,8,0.0001
2024-01-18 08:00:00,AAVEUSDT,8,0.0001
2024-01-18 08:00:00,BNBUSDT,8,0.0
2024-01-18 08:00:00,BTCUSDT,8,0.0001
2024-01-18 08:00:00,DOGEUSDT,8,0.0001
2024-01-18 08:00:00,ETHUSDT,8,0.0001
2024-01-18 08:00:00,MASKUSDT,8,0.0001
2024-01-18 08:00:00,SOLUSDT,8,0.0001
2024-01-18 08:00:00,XRPUSDT,8,0.0001
2024-01-18 16:00:00,AAVEUSDT,8,5.714e-05
2024-01-18 16:00:00,BNBUSDT,8,-0.00051549
2024-01-18 16:00:00,BTCUSDT,8,0.0001
2024-01-18 16:00:00,DOGEUSDT,8,0.0001
2024-01-18 16:00:00,ETHUSDT,8,0.0001
2024-01-18 16:00:00,MASKUSDT,8,0.0001
2024-01-18 16:00:00,SOLUSDT,8,0.0001
2024-01-18 16:00:00,XRPUSDT,8,0.0001
2024-01-19 00:00:00,AAVEUSDT,8,0.0001
2024-01-19 00:00:00,BNBUSDT,8,-0.00045823
2024-01-19 00:00:00,BTCUSDT,8,0.0001
2024-01-19 00:00:00,DOGEUSDT,8,0.0001
2024-01-19 00:00:00,ETHUSDT,8,0.0001
2024-01-19 00:00:00,MASKUSDT,8,0.0001
2024-01-19 00:00:00,SOLUSDT,8,0.0001
2024-01-19 00:00:00,XRPUSDT,8,0.0001
2024-01-19 08:00:00,AAVEUSDT,8,0.0001
2024-01-19 08:00:00,BNBUSDT,8,-0.00055553
2024-01-19 08:00:00,BTCUSDT,8,0.0001
2024-01-19 08:00:00,DOGEUSDT,8,0.0001
2024-01-19 08:00:00,ETHUSDT,8,0.0001
2024-01-19 08:00:00,MASKUSDT,8,0.0001
2024-01-19 08:00:00,SOLUSDT,8,0.0001
2024-01-19 08:00:00,XRPUSDT,8,0.0001
2024-01-19 16:00:00,AAVEUSDT,8,5.991e-05
2024-01-19 16:00:00,BNBUSDT,8,-0.00041823
2024-01-19 16:00:00,BTCUSDT,8,0.0001
2024-01-19 16:00:00,DOGEUSDT,8,0.0001
2024-01-19 16:00:00,ETHUSDT,8,0.0001
2024-01-19 16:00:00,MASKUSDT,8,0.0001
2024-01-19 16:00:00,SOLUSDT,8,0.0001
2024-01-19 16:00:00,XRPUSDT,8,0.0001
2024-01-20 00:00:00,AAVEUSDT,8,7.062e-05
2024-01-20 00:00:00,BNBUSDT,8,-0.00040077
2024-01-20 00:00:00,BTCUSDT,8,0.0001
2024-01-20 00:00:00,DOGEUSDT,8,0.0001
2024-01-20 00:00:00,ETHUSDT,8,0.0001
2024-01-20 00:00:00,MASKUSDT,8,0.0001
2024-01-20 00:00:00,SOLUSDT,8,0.0001
2024-01-20 00:00:00,XRPUSDT,8,0.0001
2024-01-20 08:00:00,AAVEUSDT,8,2.908e-05
2024-01-20 08:00:00,BNBUSDT,8,-0.00028879
2024-01-20 08:00:00,BTCUSDT,8,0.0001
2024-01-20 08:00:00,DOGEUSDT,8,0.0001
2024-01-20 08:00:00,ETHUSDT,8,0.0001
2024-01-20 08:00:00,MASKUSDT,8,0.0001
2024-01-20 08:00:00,SOLUSDT,8,0.0001
2024-01-20 08:00:00,XRPUSDT,8,0.0001
2024-01-20 16:00:00,AAVEUSDT,8,0.0001
2024-01-20 16:00:00,BNBUSDT,8,-0.00045503
2024-01-20 16:00:00,BTCUSDT,8,0.0001
2024-01-20 16:00:00,DOGEUSDT,8,0.0001
2024-01-20 16:00:00,ETHUSDT,8,0.0001
2024-01-20 16:00:00,MASKUSDT,8,0.0001
2024-01-20 16:00:00,SOLUSDT,8,0.0001
2024-01-20 16:00:00,XRPUSDT,8,0.0001
2024-01-21 00:00:00,AAVEUSDT,8,8.576e-05
2024-01-21 00:00:00,BNBUSDT,8,-0.00022406
2024-01-21 00:00:00,BTCUSDT,8,0.0001
2024-01-21 00:00:00,DOGEUSDT,8,0.0001
2024-01-21 00:00:00,ETHUSDT,8,0.0001
2024-01-21 00:00:00,MASKUSDT,8,0.0001
2024-01-21 00:00:00,SOLUSDT,8,0.0001
2024-01-21 00:00:00,XRPUSDT,8,0.0001
